SEASON,PLAYER,TEAM,G,GS,MIN,PTS,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,TOV,STL,BLK,PF
2023-24,Jana Van Gytenbeek,Baylor,32,0,16,4.6,1.5,3.7,41.50%,0.5,1.1,48.60%,1,2.6,38.60%,0.5,0.6,80.00%,0.1,0.9,1,2.7,1.3,0.7,0,1.3
2023-24,Sha'Lynn Hagans,Seton Hall,29,9,17.3,5,1.8,4.6,39.80%,1.2,2.4,48.60%,0.7,2.2,30.20%,0.7,1,72.40%,0.3,1.1,1.4,0.9,0.6,0.8,0,1.2
2023-24,Cailyn Morgan,UNI,32,20,23,4.6,1.7,5.2,32.90%,1,2.3,45.80%,0.7,3,23.20%,0.4,0.6,73.70%,0.8,2.7,3.4,1.1,1.3,0.8,0,1.6
2023-24,Anaelle Dutat,Rhode Island,31,20,26.3,4.7,1.9,4,47.20%,1.9,4,47.20%,0,0,--,0.9,1.5,60.90%,3.4,3,6.4,1,1.1,0.9,0.3,1.9
2023-24,Journee McDaniel,ETSU,25,2,18.5,5.8,2.1,5.3,39.80%,1.1,2,57.10%,1,3.4,29.80%,0.6,0.7,88.20%,1.4,3.8,5.2,0.6,0.9,0.6,0.6,1.4
2023-24,Olivia Young,Brown,26,9,23.1,5.6,1.8,5,36.60%,0.5,1,48.00%,1.4,4.1,34.00%,0.5,0.7,73.70%,0.9,1.8,2.8,0.5,0.5,0.7,0.7,1.7
2023-24,Amelia Scharpf,UC Irvine,32,12,18.8,4.6,1.8,4.9,36.70%,1.2,2.6,46.30%,0.6,2.4,26.30%,0.3,0.4,71.40%,0.7,1.6,2.3,0.9,0.7,0.6,0.2,1
2023-24,Alexa Washington,North Florida,27,1,19.2,5.4,2,5.4,36.30%,0.9,1.8,52.10%,1,3.6,28.60%,0.4,0.7,63.20%,0.3,1.2,1.5,0.8,1.5,0.5,0,1.2
2023-24,Sofia Bell,Oregon,21,21,33.9,7,2.4,6.7,35.70%,0.9,2,45.20%,1.5,4.7,31.60%,0.7,0.9,78.90%,0.6,2.5,3,1.8,1.3,1.3,0.7,1.9
2023-24,Loghan Johnson,Texas Tech,33,9,18.4,4.4,1.5,3.8,39.50%,1.2,2.5,48.10%,0.3,1.3,23.30%,1.2,2,58.50%,1.2,1.4,2.6,1,1.7,0.5,0,2.4
2023-24,Daejah Richmond,Southeast Mo. St.,27,3,16.9,5.4,2,5.2,37.60%,1.7,4.5,38.50%,0.2,0.7,31.60%,1.2,1.9,63.50%,1,2,3,2,2.9,1,0.3,2.1
2023-24,Janiah Jones,N.C. Central,26,10,18.9,5.6,1.9,6.1,31.60%,0.9,3.1,29.60%,1,3,33.80%,0.7,1.2,63.30%,1.1,0.8,1.9,0.8,1.6,1,0.1,1.6
2023-24,Dymonique Maxie,Nevada,30,23,24,4.8,2,6.4,30.60%,1.9,5.7,33.50%,0.1,0.8,8.70%,0.8,1.5,56.80%,0.9,1.8,2.8,2.3,2.2,1.8,0.3,1.8
2023-24,Cora Olsen,Omaha,28,10,15.8,5.2,1.6,4.6,34.40%,1.4,3.7,38.80%,0.1,0.9,16.00%,1.9,2.5,74.60%,0.6,1.9,2.5,0.8,1.3,0.6,0,2.5
2023-24,Jamaya Blanks,UNC Asheville,28,7,17.8,5.2,2,5.8,34.20%,1.5,3.9,37.30%,0.5,1.8,27.50%,0.8,1.1,65.60%,1.1,3.5,4.6,0.7,1.7,0.7,0,2.4
2023-24,Olivia Clayton,SIUE,27,11,21.5,5.4,1.9,4.3,43.10%,1.8,4.1,44.50%,0,0.2,16.70%,1.6,2.9,57.10%,1.4,2.1,3.5,1.6,1.6,0.8,0.7,3.5
2023-24,Zakiya Mahoney,Jackson St.,29,24,18.6,5,1.7,4.7,36.50%,1.7,4.3,38.40%,0.1,0.4,16.70%,1.5,1.9,76.80%,2,2.2,4.2,0.6,1.3,0.4,0,2
2023-24,Kaiya Wynn,Tennessee,33,0,13.5,4.4,1.5,3.9,39.10%,1.4,3.4,42.00%,0.1,0.5,18.80%,1.3,1.8,68.90%,0.9,1.8,2.6,1.6,1.2,0.5,0.1,1
2023-24,Kortney Drake,Northern Ill.,30,26,17.1,4.8,1.6,4.4,36.80%,0.5,1.1,46.90%,1.1,3.4,33.70%,0.4,0.6,72.20%,0.4,1.8,2.2,1.2,0.9,0.6,0.1,1.2
2023-24,Karsyn Norman,Butler,31,12,19.7,4.7,1.8,5.3,33.70%,1,2.9,35.60%,0.7,2.4,31.50%,0.4,0.5,80.00%,0.5,1.7,2.2,1.7,1.5,0.6,0.1,1.1
2023-24,Lemyah Hylton,Miami (FL),22,0,16.9,6.6,2.5,5.5,45.50%,1.3,2.4,53.80%,1.2,3.1,39.10%,0.4,0.5,72.70%,0.5,1.2,1.7,0.6,1.1,0.5,0,1.4
2023-24,Chloe Sterling,James Madison,34,12,21.2,4.3,1.4,4.3,33.60%,1,2.8,36.80%,0.4,1.5,27.50%,1,1.4,71.70%,0.2,1.5,1.7,2.5,1.7,0.6,0,1.3
2023-24,Aisha Dabo,Hampton,29,10,19.1,5,1.9,5.5,34.00%,1.7,5,34.00%,0.2,0.5,33.30%,1.1,1.9,56.40%,1.4,2,3.5,0.4,1.3,0.6,0.7,1.6
2023-24,Helena Friend,Pepperdine,25,15,25.7,5.8,2,6,34.00%,1.6,4.4,36.40%,0.4,1.6,27.50%,1.2,1.8,67.40%,0.7,1.6,2.2,0.7,1.8,1.4,0.2,1.3
2023-24,Sanaa Redmond,Rider,31,30,27.6,4.6,1.6,4.7,34.90%,1.5,4,37.60%,0.1,0.7,19.00%,1.2,1.7,73.10%,0.7,2.5,3.2,2.5,2.2,0.7,0.2,1.5
2023-24,Whitney Dunn,Alabama St.,28,14,17,5.1,1.6,6.6,23.70%,1.1,4.1,27.20%,0.5,2.6,18.10%,1.5,2.2,70.50%,0.7,1.5,2.2,0.8,2.4,0.8,0,2.1
2023-24,Krystyna Ellew,UIC,34,0,14.6,4.2,1.6,4.5,35.10%,1.1,2.9,39.80%,0.4,1.6,26.80%,0.6,0.8,75.00%,0.7,1.1,1.9,0.4,1.1,0.4,0,1.1
2023-24,Sofia Kelemeni,San Jose St.,26,12,24.1,5.5,2,5.1,39.40%,1,2.1,46.30%,1,3,34.60%,0.5,0.7,72.20%,1,2.8,3.8,2.3,1.9,0.8,0.3,1.2
2023-24,Jillian Hollingshead,Tennessee,31,8,17.6,4.6,1.7,4.1,41.40%,1.7,3.9,43.40%,0,0.2,0.00%,1.2,1.8,66.70%,1.3,3.2,4.5,1.1,1.4,0.3,0.4,1.5
2023-24,Alyssa Rossignol,Niagara,33,0,12.9,4.4,1.9,4.5,42.20%,1.9,4.4,42.80%,0,0.1,0.00%,0.6,0.8,76.90%,1.1,1.7,2.8,0.4,1.1,0.8,0.1,2.2
2023-24,Love Mays,UT Martin,31,10,21.2,4.6,1.7,4.7,36.60%,1.5,3.3,43.70%,0.3,1.4,19.00%,1,1.4,68.20%,0.3,1.6,1.9,1.4,2.3,1.2,0.1,1.3
2023-24,Chloe Storer,UIW,25,23,22.8,5.8,2.3,4.8,48.70%,2.3,4.7,49.20%,0,0,0.00%,1.1,1.6,70.00%,1.5,1.9,3.4,0.9,1,0.3,0.5,1.9
2023-24,Tavy Diggs,West Virginia,31,0,14.6,4.6,2.2,4.2,51.10%,2.2,4.2,51.10%,0,0,--,0.3,0.5,58.80%,0.8,2.2,3,0.8,0.8,0.5,0.6,1.5
2023-24,Courtney Blakely,Arizona,30,0,17.2,4.8,1.7,4.6,37.20%,1.3,3.4,38.20%,0.4,1.2,34.30%,1,1.2,81.10%,0.4,0.8,1.3,1.4,1.1,1.1,0,1.7
2023-24,Rosie Schweizer,Pacific,31,4,12.7,4.6,1.9,4.3,44.70%,1.7,3.8,45.30%,0.2,0.5,40.00%,0.6,1.1,60.60%,1.2,2.1,3.3,1,1.3,0.3,0.2,2.1
2023-24,McKelle Meek,Portland,32,31,22.1,4.5,1.4,4.5,31.00%,0.7,1.8,36.20%,0.8,2.7,27.60%,0.9,1.2,78.90%,0.3,1.3,1.6,3.6,1.9,0.8,0,1.7
2023-24,Addy Blackwell,Southern Ind.,30,30,18.4,4.8,1.3,4,32.20%,0.3,0.9,37.00%,1,3.1,30.90%,1.2,1.3,90.00%,0.1,1.8,2,1.3,1.5,0.6,0,1.6
2023-24,Rylee Langerman,Oklahoma St.,29,4,19.6,4.9,1.6,3.8,42.30%,1,2,50.80%,0.6,1.8,32.70%,1.1,1.6,69.60%,0.9,3,3.9,1.4,0.8,1,0.1,2.4
2023-24,Kaylah Ivey,Boston College,33,33,30,4.3,1.4,5.2,27.60%,0.5,1.7,27.30%,1,3.5,27.80%,0.5,0.8,60.70%,0.4,1.4,1.7,5.8,1.9,1.1,0,1.5
2023-24,Sierra McCullough,Eastern Ky.,27,6,17.6,5.3,1.9,4.3,44.40%,1.9,4.3,44.40%,0,0,--,1.4,3.1,45.90%,2.8,4.2,7,0.4,1.2,0.6,0.9,2.4
2023-24,Ja'nya Love-Hill,Ga. Southern,27,13,24.6,5.3,1.9,5.4,34.70%,1.8,4.3,42.60%,0.1,1.2,6.30%,1.4,2.3,63.90%,0.5,1.4,1.9,2.6,2.5,0.8,0.2,2
2023-24,Zora Fray-Chinn,USC Upstate,28,0,18.9,5.1,1.8,4.8,37.00%,0.9,2.3,40.60%,0.9,2.5,33.80%,0.7,0.8,86.40%,0.5,2.6,3,1,1.8,0.3,0.5,1.8
2023-24,Alana Striverson,Evansville,18,11,24.4,7.9,2.1,6.7,31.70%,0.7,2.2,30.00%,1.4,4.4,32.50%,2.3,2.7,85.40%,0.3,0.7,0.9,1.2,1.9,0.2,0.1,1.6
2023-24,O'Mariyah Tucker,Bethune-Cookman,26,15,22,5.5,1.8,5.7,32.70%,1.2,3.3,37.20%,0.6,2.3,26.20%,1.2,1.7,70.50%,1.7,2.5,4.2,0.8,1.3,0.8,0.5,2
2023-24,Karianna Woods,Bethune-Cookman,22,20,30.2,6.5,1.5,4.5,32.00%,1.4,3.9,35.30%,0.1,0.7,13.30%,3.5,4.8,73.30%,0.6,2.7,3.3,2.5,2.5,1.4,0.1,2
2023-24,Meliah Van-Otoo,Loyola Maryland,30,10,18.8,4.8,1.8,4.9,35.80%,1.5,3.8,40.00%,0.2,1.1,21.20%,1,1.4,73.20%,0.3,1.2,1.5,1.6,1.2,1.4,0.1,1.6
2023-24,Maeve McErlane,DePaul,31,25,25.6,4.6,1.6,5.5,29.10%,0.4,1.4,28.60%,1.2,4.2,29.20%,0.1,0.3,50.00%,0.7,1.5,2.2,2.9,1.5,0.6,0.1,1.4
2023-24,Emma Troxell,Abilene Christian,27,0,19.5,5.3,1.9,4.1,47.30%,1.2,2.1,57.90%,0.7,2,35.80%,0.7,1,70.40%,1,2.5,3.6,0.9,0.9,0.9,0.1,2.1
2023-24,Abigail Wilson,UNC Asheville,29,12,21.9,4.9,2.1,4.9,43.30%,1.8,3.8,48.20%,0.3,1.1,25.80%,0.4,0.7,63.20%,1.9,2.1,3.9,0.2,0.7,0.4,0.7,1.5
2023-24,Kamryn Jones,Houston,30,29,21,4.7,1.8,4.1,44.70%,1.7,3.6,47.20%,0.1,0.5,26.70%,0.9,1.4,66.70%,1.9,2.2,4.1,0.8,1.3,1.9,0.7,2.9
2023-24,Aria Myers,NJIT,30,14,22.4,4.7,1.6,5.4,30.40%,1.1,3.2,34.00%,0.5,2.1,25.00%,0.9,1.2,80.00%,0.7,2.4,3,0.6,1.9,0.7,0.3,1.9
2023-24,Diamond Christian,Merrimack,29,18,20.7,4.9,1.6,6,26.30%,0.5,1.9,25.90%,1.1,4.2,26.40%,0.6,0.8,75.00%,1,2.4,3.4,1.5,2,0.8,0.2,1.9
2023-24,Fanta Gassama,New Mexico St.,21,14,23,6.8,2.8,5.3,51.80%,2.8,5.3,52.30%,0,0,0.00%,1.2,2.2,56.50%,1.9,6,7.9,1.3,2.6,0.8,0.1,2.7
2023-24,Amira Brown,Tulsa,35,0,16.7,4.1,1.6,3.5,44.40%,1.2,2.3,50.60%,0.4,1.2,32.60%,0.5,1.1,46.20%,0.7,1.9,2.7,0.8,1.4,0.6,0.1,1.6
2023-24,Amari Smith,Morgan St.,27,11,19.7,5.2,1.7,5.1,33.80%,0.6,1.6,37.20%,1.1,3.6,32.30%,0.6,0.7,80.00%,0.7,2.2,3,0.2,1,0.7,0.2,1.5
2023-24,Jasmine Payne,Tex. A&M-Commerce,29,16,17.9,4.9,2,4,49.60%,2,3.9,50.40%,0,0.1,0.00%,0.9,1.6,60.00%,1,2.6,3.6,0.4,0.8,0.6,0.3,1.7
2023-24,Laura Nickel,Northern Ill.,21,4,21.8,6.7,2.4,5.3,45.50%,2.3,4.9,48.00%,0.1,0.5,20.00%,1.8,2.6,68.50%,1.5,2.7,4.1,2,2.5,0.9,0,1.8
2023-24,Julianna Walker,Seattle U,17,10,22.1,8.3,2.5,6.6,38.10%,0.4,1.4,26.10%,2.2,5.3,41.10%,1.1,1.2,85.70%,0.5,1.6,2.1,0.9,2,0.6,0.1,1.4
2023-24,Cheyenne Banks,Central Ark.,30,29,20.4,4.7,2.1,3.7,56.80%,2.1,3.7,56.80%,0,0,--,0.5,0.8,60.00%,1.7,3.2,4.9,0.1,1.2,0.2,0.5,2.6
2023-24,Ines Debroise,Rhode Island,34,10,20,4.1,1.4,4.3,33.30%,1.2,3.2,37.30%,0.2,1.1,21.60%,1,1.4,72.90%,0.3,1.6,1.9,3,1.4,1,0,1.9
2023-24,Carmen Yanez,UMBC,24,12,28.1,5.9,2.3,5.5,40.60%,1.4,3,47.20%,0.8,2.5,32.80%,0.5,0.8,65.00%,0.4,1.4,1.8,1.9,2.2,0.7,0.1,1.8
2023-24,Sara Wohlgemuth,North Ala.,28,4,22,5,1.6,4.6,34.10%,0.8,2.4,32.40%,0.8,2.2,36.10%,1.1,1.8,60.80%,0.4,3.3,3.8,4.1,2.8,0.7,0,1
2023-24,Olivia Hill,Bowling Green,29,29,26.7,4.9,1.9,4.4,42.20%,1.3,2.5,52.10%,0.6,1.9,29.10%,0.6,1,58.60%,1.5,2.5,4,0.6,1.1,0.9,0.3,2.8
2023-24,Callie Scheier,High Point,29,11,19.4,4.8,1.6,4.1,38.30%,0.6,1.7,33.30%,1,2.5,41.70%,0.6,0.8,75.00%,0.2,2.1,2.2,1.7,0.9,0.8,0,1.4
2023-24,Tymberlin Criswell,A&M-Corpus Christi,28,11,19.2,5,1.6,4.5,35.70%,1.4,2.9,46.30%,0.3,1.6,15.90%,1.5,2.4,65.20%,0.1,1.9,2,0.9,2,1.5,0.3,2
2023-24,Laila Acox,N.C. A&T,28,0,13.2,5,2.1,4.9,43.40%,2.1,4.8,44.40%,0,0.1,0.00%,0.8,1.4,56.40%,0.9,2,3,0.2,1.3,0.6,0.2,2.8
2023-24,Savannah Scott,Auburn,31,19,15.8,4.5,1.9,3.4,57.10%,1.9,3.4,57.10%,0,0,--,0.6,1.1,60.60%,1.6,1.9,3.5,0.2,0.8,0.1,0.6,1.3
2023-24,Diamond Monroe,Elon,30,7,18.7,4.7,1.6,5.5,28.90%,0.5,1.5,32.60%,1.1,4,27.50%,0.4,0.7,50.00%,1.1,1.5,2.6,0.4,0.7,0.5,0,1.5
2023-24,Le'Asia Foreman,Hampton,27,25,27.9,5.1,2,5.8,34.40%,2,5.8,34.60%,0,0,0.00%,1.1,2.1,53.40%,1.5,2.8,4.3,1.3,1.7,1.5,0.4,2.2
2023-24,Eva Levingston,Cal St. Fullerton,29,0,16.3,4.8,1.9,4.6,42.40%,1.9,4.5,42.00%,0,0,100.00%,0.9,1.4,65.00%,1.6,2.1,3.7,0.9,1.9,1,0.2,1.9
2023-24,Sophie Burrows,Syracuse,30,4,18.6,4.6,1.7,5.1,33.30%,0.8,1.6,46.90%,0.9,3.5,26.90%,0.3,0.4,75.00%,1,1.8,2.8,1.1,0.9,0.8,0.2,0.8
2023-24,Tiziana Huici,Queens (NC),24,2,17.7,5.8,2.3,4.4,52.40%,2,3.7,53.90%,0.3,0.7,43.80%,0.9,1.2,75.90%,0.8,1.4,2.2,0.8,1.1,0.7,0.1,1.8
2023-24,Maddie Burke,Villanova,35,20,18.8,4,1.5,5.2,29.30%,0.7,1.9,38.80%,0.8,3.3,23.70%,0.2,0.2,75.00%,0.3,1.7,2,1.3,0.6,0.4,0.6,1.2
2023-24,Madysen Vlastuin,South Dakota St.,19,18,31.1,7.3,2.6,6.1,42.60%,0.5,0.9,55.60%,2.1,5.1,40.20%,0.1,0.2,50.00%,0.1,4.7,4.8,1.4,1.5,0.7,0.1,2
2023-24,Aaliyah Pitts,Western Ky.,31,10,21.7,4.5,1.6,5.2,30.90%,0.7,1.7,41.50%,0.9,3.5,25.70%,0.4,0.7,47.80%,1,2.9,3.9,0.8,1.3,0.5,0.2,1.2
2023-24,Sharon Goodman,Iowa,32,8,9.4,4.3,1.8,2.8,67.00%,1.8,2.8,67.00%,0,0,--,0.7,0.9,75.00%,0.9,2,2.9,0.3,0.8,0.3,0.6,1.3
2023-24,Ashlee Harris,Bellarmine,26,4,21.5,5.3,2,4.8,42.10%,1.5,3.4,45.50%,0.5,1.5,34.20%,0.7,0.9,79.20%,0.5,1,1.5,1.7,1.4,0.7,0.1,1.9
2023-24,Anika McGarity,Col. of Charleston,22,2,17.1,6.3,2.2,6.4,35.00%,1.2,2.6,47.40%,1,3.8,26.50%,0.8,1,78.30%,0.7,1,1.6,0.5,1.1,0.8,0.3,1.1
2023-24,Amari Wright,Seton Hall,30,30,30.6,4.6,1.6,4.1,38.50%,1.4,3,45.10%,0.2,1,19.40%,1.3,1.7,73.10%,0.4,2.6,3,5.3,2.7,2.1,0.4,1.4
2023-24,Kiyley Flowers,Southeast Mo. St.,27,25,28.8,5.1,1.7,5.2,31.90%,1.1,3,38.80%,0.5,2.3,23.00%,1.3,2,61.80%,0.3,3.6,4,3.5,2.9,2.6,0.6,2.9
2023-24,Audrey Fuller,Campbell,28,3,17.7,4.9,1.7,4.9,35.30%,0.7,1.9,38.50%,1,3,33.30%,0.5,0.6,82.40%,0.8,2,2.8,0.8,1.4,0.7,0.3,1
2023-24,Evangelina Parrish,Chicago St.,25,20,26.4,5.5,2.4,6.4,38.40%,2.3,6,38.00%,0.2,0.4,44.40%,0.5,0.7,70.60%,1.5,2.9,4.4,1,2.2,0.4,0.3,2
2023-24,Sydney Hendrix,Florida A&M,21,0,21.5,6.6,2.5,6,41.30%,2.5,6,41.30%,0,0,--,1.6,2.5,65.40%,1.5,2.9,4.4,0.5,1.6,0.6,0.2,3.3
2023-24,Kennedy Basham,Oregon,31,24,18.7,4.5,1.7,4.4,40.00%,1.7,4.4,40.00%,0,0,--,1,1.6,58.80%,0.4,3.1,3.5,0.9,1,0.3,1.5,1.6
2023-24,Lizzy Groetsch,Penn,26,26,29.8,5.3,2,4.9,41.70%,1.6,3.2,49.40%,0.5,1.7,27.30%,0.8,1,74.10%,1.9,2.8,4.8,1.2,1.5,1,0.4,2.5
2023-24,Khylee Pepe,San Diego St.,33,0,16.4,4.2,1.7,4.6,36.40%,1.5,3.7,39.70%,0.2,0.9,23.30%,0.6,0.9,72.40%,0.9,1.8,2.7,0.8,1.5,1.1,0.6,1.8
2023-24,Carleigh Wenzel,Virginia Tech,33,1,17.1,4.2,1.3,3.5,38.60%,0.9,2,44.60%,0.5,1.5,30.60%,1.1,1.4,76.10%,0.3,2,2.3,1.5,1.3,0.5,0.4,1.7
2023-24,Shaulana Wagner,Troy,31,25,23.8,4.5,1.7,5,34.00%,1.5,4.3,35.60%,0.2,0.8,25.00%,0.8,1.7,49.10%,1.3,4,5.3,4.8,2.1,1.1,0.3,1.5
2023-24,Skye Miller,Utah St.,24,13,20.2,5.7,2,5.8,34.10%,1.5,3.8,41.10%,0.4,2,20.80%,1.4,2.1,64.70%,0.9,2.3,3.2,1.5,1.9,0.8,0.1,1.3
2023-24,Bukky Akinsola,High Point,30,1,13.3,4.6,1.9,5,37.60%,1.7,4,43.30%,0.1,1,13.80%,0.7,1.5,46.70%,0.3,1.4,1.7,1.3,2.4,0.8,0.2,1.6
2023-24,ZaNiya Nelson,Eastern Mich.,25,19,23,5.5,2.2,5.6,38.30%,1.9,4.4,43.20%,0.2,1.2,20.00%,0.9,1.4,67.60%,1.5,2.4,3.9,0.6,2.1,1.2,0.4,2.4
2023-24,Laren VanArsdale,Richmond,32,0,12.4,4.3,1.5,3.7,41.20%,1.2,2.5,48.10%,0.3,1.3,27.50%,0.9,1.5,58.30%,0.3,1,1.4,1.1,0.8,0.7,0.1,1.1
2023-24,Jada Claude,Georgetown,35,4,12.7,3.9,1.4,3.8,37.30%,1.1,2.8,38.10%,0.4,1.1,35.10%,0.7,0.9,72.70%,0.8,1.4,2.2,0.2,1.2,0.3,0.2,1.3
2023-24,Kendyll Kinzer,Colorado St.,30,12,18,4.6,1.8,4.4,40.20%,0.9,1.7,54.90%,0.8,2.7,30.90%,0.2,0.3,60.00%,0.3,2.3,2.6,0.7,0.5,0.5,0.7,1
2023-24,Sydney Erikstrup,Grand Canyon,31,5,11,4.4,1.4,3.1,43.30%,0.5,1.1,51.50%,0.8,2.1,39.10%,0.9,1.1,80.00%,0.4,2,2.4,0.6,0.7,0.4,0.1,1
2023-24,Lovely Sonnier,Long Beach St.,28,15,14.9,4.9,1.9,4.9,38.40%,1.6,3.1,51.10%,0.3,1.8,16.00%,0.8,1.8,46.00%,1.1,2.5,3.6,0.9,2,0.8,0.5,2.2
2023-24,Kate Samson,Navy,26,17,16.3,5.3,2.2,4.8,45.60%,2.2,4.8,45.60%,0,0,--,0.9,1.5,59.00%,1.5,2.5,4,0.7,1.2,0.5,1.5,2.3
2023-24,Tamara Ortiz,Central Mich.,11,8,28.6,12.5,4.7,12.3,38.50%,2.2,5.5,40.00%,2.5,6.8,37.30%,0.5,1.3,35.70%,0.5,1.9,2.4,1.9,3.5,1.1,0,2
2023-24,Susie Rafiu,Columbia,29,14,15.2,4.7,2,3.9,52.20%,1.9,3.2,58.50%,0.1,0.7,21.10%,0.5,1,53.60%,1.4,1.4,2.8,0.7,1.3,0.5,0.4,2
2023-24,Amanda Blake,Grambling,30,17,17.6,4.6,1.9,4.2,44.10%,1.8,4.1,44.40%,0,0.1,33.30%,0.8,1.4,58.50%,1.4,2.8,4.2,0.2,0.8,0.6,0.4,1.9
2023-24,Lexus Bargesser,Indiana,32,9,21.6,4.3,1.7,3.4,49.10%,1.6,3.1,51.00%,0.1,0.3,30.00%,0.8,1.4,55.60%,0.7,1.9,2.7,2.8,1.2,0.9,0.3,2
2023-24,Ciara Croker,Marist,31,1,21.1,4.4,2,4.9,40.10%,2,4.7,41.80%,0,0.2,0.00%,0.5,0.6,73.70%,0.7,2.4,3.2,1,1.5,0.5,0.4,2.6
2023-24,Gabrielle Johnson,Morgan St.,22,13,21.1,6.2,2,6.6,30.80%,1.5,4.5,34.70%,0.5,2.2,22.90%,1.6,2.1,76.10%,0.6,1.3,1.9,1.5,2.2,1.5,0.1,1.5
2023-24,Camryn Tade,Army West Point,26,9,21.8,5.2,2,3.7,54.60%,1.8,3.2,56.00%,0.2,0.5,46.20%,0.9,1.2,80.00%,1.5,1.8,3.4,1.1,0.7,1.2,0.2,1.3
2023-24,Olivia Kieffer,South Dakota,33,0,14.4,4.1,1.3,3,43.40%,0.6,1.2,50.00%,0.7,1.8,39.00%,0.8,1.3,62.80%,0.5,1,1.5,1,1,0.5,0.2,1.4
2023-24,Semaj Smith,San Jose St.,29,4,11.5,4.7,2,3.8,52.70%,2,3.8,52.70%,0,0,--,0.7,0.9,76.90%,0.9,1.6,2.5,0.4,1.3,0.3,0.5,1.2
2023-24,Desiree Lewis,Prairie View,23,18,19,5.9,1.5,3.6,42.70%,1.5,3.4,44.90%,0,0.2,0.00%,2.9,4.1,70.20%,1.7,2.1,3.8,0.9,2.1,1.3,0.3,2.7
2023-24,Emma Shaffer,Santa Clara,31,1,14.6,4.4,1.6,3.5,44.50%,1.6,3.5,44.50%,0,0,--,1.2,1.7,69.80%,2.1,2.2,4.3,0.6,0.7,0.5,0.2,1
2023-24,Shakira Baskerville,High Point,26,1,16.7,5.2,2,4.1,47.70%,1.7,2.8,59.50%,0.3,1.3,21.20%,1,1.5,68.40%,1,2.6,3.6,0.6,1,0.3,0.3,1.3
2023-24,Lalani Ellis,Eastern Ill.,21,6,18.8,6.4,2.6,5.6,45.80%,2.5,5.2,47.30%,0.1,0.4,25.00%,1.2,2.2,53.20%,1.7,1.8,3.5,1,2.6,0.8,0.3,2.2
2023-24,Shiho Isono,Southern Utah,28,1,22.9,4.8,1.9,5.8,33.10%,1.5,3.5,43.30%,0.4,2.4,18.20%,0.5,1,53.60%,0.5,1.8,2.3,2.4,1.8,0.4,0,2
2023-24,Davai Matthews,Long Beach St.,30,18,19,4.5,1.6,4.1,39.80%,1.6,3.9,41.50%,0,0.2,0.00%,1.2,2.1,59.70%,1.7,3,4.7,0.8,1.8,0.7,0.8,3.1
2023-24,Yirsy Qu̩liz,Northeastern,22,15,27,6.1,2.1,5.7,37.30%,1.2,2.9,42.90%,0.9,2.9,31.70%,1,1.3,72.40%,0.7,2.4,3.1,2,2.1,1.2,0,2.3
2023-24,Luisa Vydrova,UTEP,29,9,14.7,4.7,2.1,4.3,48.40%,1.9,4,48.70%,0.2,0.4,45.50%,0.3,0.3,80.00%,0.8,1.3,2,0.4,0.9,0.2,0.2,1.6
2023-24,Mimi McCollister,Old Dominion,31,3,16.6,4.3,1.4,5.4,26.50%,0.6,2.5,23.40%,0.8,2.9,29.20%,0.6,1,66.70%,0.5,1.2,1.7,0.9,1.5,0.9,0.1,1.5
2023-24,Terissa Lavoile-Brice,Radford,31,30,30.3,4.3,1.6,4.1,39.70%,1.6,4.1,39.70%,0,0,--,1.1,1.6,69.40%,2.6,3.5,6.1,1.3,2.2,0.8,0.1,2.4
2023-24,Ari Wiggins,Butler,31,19,18.9,4.3,1.8,4.4,41.20%,1.5,3.2,46.90%,0.3,1.2,26.30%,0.4,0.7,57.10%,0.3,1.7,2,2.3,2,1.3,0.1,1.1
2023-24,Shy Booker,Ga. Southern,31,13,13.6,4.3,1.9,3.7,52.60%,1.9,3.4,54.70%,0.1,0.3,25.00%,0.4,0.5,80.00%,1.4,2.5,3.9,0.5,0.8,0.5,0.1,1.5
2023-24,Miriam Ibezim,Oakland,25,21,20.6,5.4,1.8,3.7,48.90%,1.8,3.7,48.90%,0,0,--,1.8,3.6,49.40%,3.6,2.8,6.4,0.4,1.5,1.2,0.7,3
2023-24,Ryley Goebel,UNI,27,2,20.7,5,2.4,4.4,53.80%,2.4,4.3,54.70%,0,0.1,0.00%,0.2,0.5,46.20%,2.1,2.1,4.3,1.2,1,1.4,1.6,2.9
2023-24,Fliss Henderson,Columbia,30,27,23.3,4.4,1.8,4.8,36.60%,1.6,3.5,46.20%,0.2,1.4,12.20%,0.7,1.1,66.70%,1.6,3,4.6,2.6,2.2,0.6,0.4,1.9
2023-24,Bineta Diatta,Fresno St.,30,0,10.2,4.4,1.9,4.1,46.30%,1.9,4,47.50%,0,0.1,0.00%,0.6,1,61.30%,0.9,1.3,2.2,0.2,0.8,0.4,0.2,1.2
2023-24,Jada Wynn,Texas Tech,28,9,20.8,4.8,1.5,4.5,33.60%,0.3,1.4,22.50%,1.2,3,38.80%,0.6,0.6,88.90%,0.6,2.2,2.8,1.4,1.3,0.4,0.3,2.1
2023-24,Alyson Deaver,Utah Tech,30,2,16.4,4.4,1.6,3.8,43.00%,1.1,2.3,50.00%,0.5,1.5,32.60%,0.7,0.8,80.00%,0.4,2,2.4,0.4,0.7,0.4,0.5,1.1
